,link_id,from_node_id,to_node_id,length,lanes,free_speed,geometry
1095,1900,1663,1356,1.47068,2,100,"LINESTRING (120.3589250 31.9466254, 120.3592704 31.9466740, 120.3596307 31.9467183, 120.3600299 31.9467463, 120.3604650 31.9467653, 120.3614614 31.9467750, 120.3619355 31.9467525, 120.3621134 31.9467417, 120.3623139 31.9467252, 120.3628910 31.9466581, 120.3630732 31.9466278, 120.3640740 31.9464615, 120.3649816 31.9462853, 120.3656917 31.9461662, 120.3664798 31.9460395, 120.3673749 31.9458288, 120.3683969 31.9456256, 120.3688536 31.9455273, 120.3691908 31.9454492, 120.3695711 31.9453688, 120.3703305 31.9451919, 120.3723259 31.9447107, 120.3734093 31.9444341, 120.3741112 31.9442535)"
1096,1902,1665,1040,0.01212,2,80,"LINESTRING (120.5394591 31.9055772, 120.5393335 31.9055992)"
1097,1903,1040,1666,1.14437,2,80,"LINESTRING (120.5393335 31.9055992, 120.5317482 31.9069299, 120.5274784 31.9076789)"
1098,1904,1666,1667,0.00887,2,80,"LINESTRING (120.5274784 31.9076789, 120.5273864 31.9076947)"
1099,1905,1667,1089,0.81609,2,80,"LINESTRING (120.5273864 31.9076947, 120.5205194 31.9089020, 120.5202785 31.9089922, 120.5200763 31.9090971, 120.5198639 31.9092913, 120.5197543 31.9094642, 120.5197012 31.9096649, 120.5197339 31.9099513)"
1100,1907,1314,894,0.01675,2,80,"LINESTRING (120.5708833 31.8983328, 120.5709616 31.8983119, 120.5710526 31.8982883)"
1101,1908,894,1669,1.2161,2,80,"LINESTRING (120.5710526 31.8982883, 120.5754356 31.8971531, 120.5754946 31.8971378, 120.5796190 31.8960696, 120.5797687 31.8960308, 120.5833659 31.8951221)"
1102,1909,1669,1670,0.0812,2,80,"LINESTRING (120.5833659 31.8951221, 120.5841893 31.8949141)"
1103,1910,1670,851,0.01869,2,80,"LINESTRING (120.5841893 31.8949141, 120.5843770 31.8948612)"
1104,1913,1673,1674,1.17082,3,80,"LINESTRING (120.6054840 31.7382412, 120.6075216 31.7381336, 120.6098777 31.7380419, 120.6111512 31.7379753, 120.6123073 31.7378545, 120.6140805 31.7376795, 120.6161449 31.7374431, 120.6177824 31.7372562)"
1105,1914,1674,1673,1.17082,3,80,"LINESTRING (120.6177824 31.7372562, 120.6161449 31.7374431, 120.6140805 31.7376795, 120.6123073 31.7378545, 120.6111512 31.7379753, 120.6098777 31.7380419, 120.6075216 31.7381336, 120.6054840 31.7382412)"
1106,1915,1675,219,3.58633,3,80,"LINESTRING (120.6182052 31.7372074, 120.6199264 31.7369766, 120.6218954 31.7367561, 120.6239398 31.7365099, 120.6277517 31.7361046, 120.6297371 31.7360934, 120.6437803 31.7365999, 120.6509939 31.7368025, 120.6522785 31.7367564, 120.6534035 31.7366776, 120.6544425 31.7365594, 120.6556735 31.7363849, 120.6559309 31.7363766)"
1107,1916,219,1675,3.58633,3,80,"LINESTRING (120.6559309 31.7363766, 120.6556735 31.7363849, 120.6544425 31.7365594, 120.6534035 31.7366776, 120.6522785 31.7367564, 120.6509939 31.7368025, 120.6437803 31.7365999, 120.6297371 31.7360934, 120.6277517 31.7361046, 120.6239398 31.7365099, 120.6218954 31.7367561, 120.6199264 31.7369766, 120.6182052 31.7372074)"
1108,1917,1676,1673,4.05886,3,80,"LINESTRING (120.5684255 31.7531332, 120.5695361 31.7531178, 120.5695814 31.7531102, 120.5703732 31.7530859, 120.5711793 31.7530188, 120.5714128 31.7530037, 120.5720001 31.7529446, 120.5724221 31.7528946, 120.5727092 31.7528576, 120.5729659 31.7528262, 120.5735140 31.7527244, 120.5740730 31.7526042, 120.5746364 31.7524933, 120.5751454 31.7523730, 120.5757305 31.7522232, 120.5764730 31.7519994, 120.5767245 31.7519236, 120.5776337 31.7516073, 120.5781427 31.7514242, 120.5785908 31.7512429, 120.5794891 31.7508268, 120.5798611 31.7506547, 120.5801363 31.7505186, 120.5804745 31.7503514, 120.5809095 31.7501128, 120.5816251 31.7497096, 120.5824669 31.7491621, 120.5832217 31.7486608, 120.5838568 31.7481836, 120.5846812 31.7474844, 120.5854251 31.7468185, 120.5861516 31.7461896, 120.5869564 31.7454497, 120.5873545 31.7450779, 120.5880222 31.7444842, 120.5887313 31.7438423, 120.5893056 31.7433299, 120.5899494 31.7427324, 120.5905911 31.7421460, 120.5911305 31.7416854, 120.5915308 31.7413340, 120.5920049 31.7409622, 120.5921550 31.7408456, 120.5924052 31.7406514, 120.5926792 31.7404572, 120.5930838 31.7402037, 120.5934906 31.7399781, 120.5938821 31.7397764, 120.5942084 31.7396321, 120.5948131 31.7393565, 120.5952046 31.7392085, 120.5957571 31.7390328, 120.5961051 31.7389273, 120.5964705 31.7388256, 120.5968708 31.7387313, 120.5972840 31.7386573, 120.5976060 31.7385981, 120.5981758 31.7385241, 120.5984669 31.7385052, 120.5987981 31.7384838, 120.5990611 31.7384667, 120.5995157 31.7384408, 120.6001835 31.7384075, 120.6009579 31.7383816, 120.6020172 31.7383280, 120.6029720 31.7382873, 120.6045360 31.7382299, 120.6048065 31.7382230, 120.6054840 31.7382412)"
1109,1920,1677,1679,0.88056,2,100,"LINESTRING (120.6052237 31.7387925, 120.6052792 31.7397227, 120.6054145 31.7415455, 120.6055996 31.7433537, 120.6057805 31.7449379, 120.6060479 31.7467030)"
1110,1921,1679,13,0.55789,2,100,"LINESTRING (120.6060479 31.7467030, 120.6067570 31.7516998)"
1111,1923,1680,1681,0.42222,4,100,"LINESTRING (120.6051094 31.7314299, 120.6051770 31.7305550, 120.6053212 31.7287497, 120.6054546 31.7276325)"
1112,1926,130,217,0.20052,2,120,"LINESTRING (120.6608973 31.7706803, 120.6601508 31.7707415, 120.6596957 31.7708087, 120.6592700 31.7709451, 120.6590638 31.7710265, 120.6588732 31.7711271)"
1113,1927,529,659,1.59575,2,80,"LINESTRING (120.5273971 31.8131011, 120.5299331 31.8128157, 120.5330543 31.8125195, 120.5404685 31.8119624, 120.5437283 31.8116984, 120.5437684 31.8116842, 120.5441668 31.8116457)"
1114,1928,659,653,0.01704,2,80,"LINESTRING (120.5441668 31.8116457, 120.5443468 31.8116413)"
1115,1930,1683,1684,1.10876,2,60,"LINESTRING (120.6201049 31.8054956, 120.6202779 31.8021809, 120.6203663 31.8004854, 120.6204629 31.7998562, 120.6206356 31.7990807, 120.6218294 31.7956655)"
1116,1931,1684,1683,1.10876,2,60,"LINESTRING (120.6218294 31.7956655, 120.6206356 31.7990807, 120.6204629 31.7998562, 120.6203663 31.8004854, 120.6202779 31.8021809, 120.6201049 31.8054956)"
1117,1932,1684,1685,0.01023,2,60,"LINESTRING (120.6218294 31.7956655, 120.6218623 31.7955776)"
1118,1933,1685,1684,0.01023,2,60,"LINESTRING (120.6218623 31.7955776, 120.6218294 31.7956655)"
1119,1934,1685,1686,3.23956,2,60,"LINESTRING (120.6218623 31.7955776, 120.6241573 31.7909547, 120.6241721 31.7909251, 120.6248893 31.7890931, 120.6249220 31.7890096, 120.6249915 31.7888320, 120.6275575 31.7819123, 120.6290242 31.7779572, 120.6290674 31.7778221, 120.6302025 31.7742645, 120.6311095 31.7714217, 120.6318937 31.7689638, 120.6319683 31.7683463, 120.6319494 31.7677289)"
1120,1935,1686,1685,3.23956,2,60,"LINESTRING (120.6319494 31.7677289, 120.6319683 31.7683463, 120.6318937 31.7689638, 120.6311095 31.7714217, 120.6302025 31.7742645, 120.6290674 31.7778221, 120.6290242 31.7779572, 120.6275575 31.7819123, 120.6249915 31.7888320, 120.6249220 31.7890096, 120.6248893 31.7890931, 120.6241721 31.7909251, 120.6241573 31.7909547, 120.6218623 31.7955776)"
1121,1937,1688,1689,1.95746,3,60,"LINESTRING (120.6114336 31.7693799, 120.6142752 31.7693013, 120.6156533 31.7692559, 120.6179259 31.7691419, 120.6187199 31.7690915, 120.6220828 31.7686644, 120.6263750 31.7681193, 120.6305843 31.7675847, 120.6309803 31.7675706, 120.6319650 31.7676123)"
1122,1938,1690,187,1.9901,2,60,"LINESTRING (120.6414438 31.8188101, 120.6428271 31.8188569, 120.6444316 31.8189386, 120.6457623 31.8189508, 120.6486909 31.8189863, 120.6509156 31.8190327, 120.6522079 31.8190468, 120.6550721 31.8190678, 120.6624663 31.8191283)"
1123,1939,187,126,0.01219,2,60,"LINESTRING (120.6624663 31.8191283, 120.6625950 31.8191240)"
1124,1941,1691,1692,0.76585,2,80,"LINESTRING (120.5548515 31.8112611, 120.5550751 31.8113068, 120.5557972 31.8114432, 120.5563533 31.8115370, 120.5567206 31.8115914, 120.5572506 31.8116283, 120.5574708 31.8116388, 120.5576790 31.8116388, 120.5578411 31.8116303, 120.5581658 31.8115834, 120.5588995 31.8114306, 120.5597044 31.8112104, 120.5602701 31.8110182, 120.5617123 31.8105209, 120.5621256 31.8103959, 120.5626144 31.8102273)"
1125,1942,1692,664,0.01136,2,80,"LINESTRING (120.5626144 31.8102273, 120.5627257 31.8101889)"
1126,1945,1695,677,1.42871,2,60,"LINESTRING (120.5454798 31.7837581, 120.5454706 31.7839459, 120.5454814 31.7844755, 120.5455174 31.7847403, 120.5455688 31.7849227, 120.5456574 31.7851635, 120.5458481 31.7854043, 120.5465720 31.7860536, 120.5474711 31.7867893, 120.5477936 31.7871331, 120.5479544 31.7873290, 120.5481049 31.7876681, 120.5492942 31.7913307, 120.5515919 31.7952371)"
1127,1946,677,1695,1.42871,2,60,"LINESTRING (120.5515919 31.7952371, 120.5492942 31.7913307, 120.5481049 31.7876681, 120.5479544 31.7873290, 120.5477936 31.7871331, 120.5474711 31.7867893, 120.5465720 31.7860536, 120.5458481 31.7854043, 120.5456574 31.7851635, 120.5455688 31.7849227, 120.5455174 31.7847403, 120.5454814 31.7844755, 120.5454706 31.7839459, 120.5454798 31.7837581)"
1128,1947,677,644,0.00793,2,60,"LINESTRING (120.5515919 31.7952371, 120.5516673 31.7952683)"
1129,1948,644,677,0.00793,2,60,"LINESTRING (120.5516673 31.7952683, 120.5515919 31.7952371)"
1130,1950,354,1697,2.44335,2,60,"LINESTRING (120.6510715 31.8053871, 120.6437780 31.8038189, 120.6363184 31.8045420, 120.6317299 31.8050862, 120.6275012 31.8055878, 120.6256363 31.8058090)"
1131,1951,1697,354,2.44335,2,60,"LINESTRING (120.6256363 31.8058090, 120.6275012 31.8055878, 120.6317299 31.8050862, 120.6363184 31.8045420, 120.6437780 31.8038189, 120.6510715 31.8053871)"
1132,1952,1697,1683,0.52472,2,60,"LINESTRING (120.6256363 31.8058090, 120.6201049 31.8054956)"
1133,1953,1683,1697,0.52472,2,60,"LINESTRING (120.6201049 31.8054956, 120.6256363 31.8058090)"
1134,1954,1683,1698,0.0413,2,60,"LINESTRING (120.6201049 31.8054956, 120.6196687 31.8054880)"
1135,1955,1698,1683,0.0413,2,60,"LINESTRING (120.6196687 31.8054880, 120.6201049 31.8054956)"
1136,1956,1699,1700,0.31185,3,100,"LINESTRING (120.6614501 31.8481790, 120.6618547 31.8477149, 120.6621122 31.8464116, 120.6623808 31.8455275)"
1137,1957,1700,108,0.09361,3,100,"LINESTRING (120.6623808 31.8455275, 120.6624555 31.8452815, 120.6626152 31.8447070)"
1138,1959,1702,1703,0.24131,3,100,"LINESTRING (120.6641685 31.8487232, 120.6640434 31.8489817, 120.6636249 31.8493918, 120.6628203 31.8494464, 120.6620675 31.8492765)"
1139,1960,1703,413,0.19163,3,100,"LINESTRING (120.6620675 31.8492765, 120.6611251 31.8490637, 120.6600747 31.8490846)"
1140,1961,1704,1705,0.46567,3,100,"LINESTRING (120.6648158 31.8474870, 120.6623589 31.8483710, 120.6619620 31.8486536, 120.6619352 31.8489137, 120.6620263 31.8491548, 120.6622410 31.8492418, 120.6624769 31.8492368, 120.6626915 31.8491001, 120.6628417 31.8489634, 120.6629550 31.8488493)"
1141,1962,437,1704,0.26453,3,100,"LINESTRING (120.6673481 31.8464905, 120.6668934 31.8467456, 120.6648158 31.8474870)"
1142,1963,1704,1706,0.30227,3,100,"LINESTRING (120.6648158 31.8474870, 120.6644725 31.8481068, 120.6642043 31.8491366, 120.6639431 31.8497928, 120.6638075 31.8500625)"
1143,1964,1706,246,0.15783,3,100,"LINESTRING (120.6638075 31.8500625, 120.6638073 31.8503031, 120.6638099 31.8514864)"
1144,1965,417,1699,0.2446,3,100,"LINESTRING (120.6592302 31.8493003, 120.6604492 31.8485989, 120.6614501 31.8481790)"
1145,1966,1699,1707,0.48486,3,100,"LINESTRING (120.6614501 31.8481790, 120.6640018 31.8471753, 120.6641372 31.8470454, 120.6641962 31.8469702, 120.6642351 31.8468347, 120.6642217 31.8466478, 120.6641801 31.8465749, 120.6641185 31.8465168, 120.6640206 31.8464257, 120.6638757 31.8463653, 120.6637456 31.8463448, 120.6636343 31.8463437, 120.6634881 31.8463779, 120.6633379 31.8464724, 120.6632588 31.8465772, 120.6631971 31.8467048, 120.6631256 31.8469005)"
1146,1967,252,1708,0.20472,3,100,"LINESTRING (120.6642401 31.8535596, 120.6640996 31.8533068, 120.6638609 31.8525778, 120.6636101 31.8517963)"
1147,1969,1710,1711,0.04633,2,60,"LINESTRING (120.6246195 31.8163152, 120.6246558 31.8158984)"
1148,1970,1711,1710,0.04633,2,60,"LINESTRING (120.6246558 31.8158984, 120.6246195 31.8163152)"
1149,1971,1710,1712,0.3118,2,80,"LINESTRING (120.6246195 31.8163152, 120.6245339 31.8191273)"
1150,1972,1712,1713,0.00887,2,80,"LINESTRING (120.6245339 31.8191273, 120.6245231 31.8192068)"
1151,1973,1713,1714,0.36879,2,80,"LINESTRING (120.6245231 31.8192068, 120.6244538 31.8225335)"
1152,1974,1714,1715,0.78771,2,80,"LINESTRING (120.6244538 31.8225335, 120.6242909 31.8261869, 120.6242365 31.8272140, 120.6240984 31.8283705, 120.6239076 31.8296200)"
1153,1975,1715,1531,0.03099,2,80,"LINESTRING (120.6239076 31.8296200, 120.6238417 31.8298939)"
1154,1976,1716,1717,3.35606,3,80,"LINESTRING (120.7059823 31.8039780, 120.7064375 31.8002745, 120.7068815 31.7962556, 120.7072018 31.7938106, 120.7077200 31.7894940, 120.7079319 31.7875890, 120.7080875 31.7861904, 120.7083150 31.7844093, 120.7088538 31.7798955, 120.7091901 31.7769373, 120.7093972 31.7749460, 120.7095524 31.7738540)"
1155,1977,1717,1716,3.35606,3,80,"LINESTRING (120.7095524 31.7738540, 120.7093972 31.7749460, 120.7091901 31.7769373, 120.7088538 31.7798955, 120.7083150 31.7844093, 120.7080875 31.7861904, 120.7079319 31.7875890, 120.7077200 31.7894940, 120.7072018 31.7938106, 120.7068815 31.7962556, 120.7064375 31.8002745, 120.7059823 31.8039780)"
1156,1981,873,876,0.12238,4,100,"LINESTRING (120.5657000 31.8792682, 120.5644677 31.8796048)"
1157,1984,1230,1723,4.68541,3,80,"LINESTRING (120.4719059 31.9947911, 120.4721012 31.9952754, 120.4725971 31.9960336, 120.4731305 31.9966325, 120.4736263 31.9970148, 120.4741072 31.9973015, 120.4764895 31.9981557, 120.4781379 31.9987581, 120.4782317 31.9987924, 120.4797583 31.9993372, 120.4798463 31.9993686, 120.4830948 32.0005279, 120.4832128 32.0005700, 120.4841281 32.0008514, 120.4847270 32.0010158, 120.4853752 32.0011676, 120.4866506 32.0014662, 120.4868772 32.0015439, 120.4877105 32.0018739, 120.4882809 32.0020668, 120.4889383 32.0022023, 120.4893896 32.0022177, 120.4898833 32.0022032, 120.4901517 32.0021690, 120.4924184 32.0018591, 120.4936944 32.0016757, 120.4949325 32.0015169, 120.4964516 32.0012875, 120.4986313 32.0009672, 120.4990843 32.0009049, 120.4998658 32.0007974, 120.5003381 32.0007391, 120.5020919 32.0006404, 120.5036452 32.0004795, 120.5053782 32.0004164, 120.5075452 32.0003376, 120.5076084 32.0003353, 120.5076735 32.0003330, 120.5081808 32.0003172, 120.5083372 32.0003065, 120.5092832 32.0003037, 120.5186905 32.0000967)"
1158,1985,1723,1230,4.68541,3,80,"LINESTRING (120.5186905 32.0000967, 120.5092832 32.0003037, 120.5083372 32.0003065, 120.5081808 32.0003172, 120.5076735 32.0003330, 120.5076084 32.0003353, 120.5075452 32.0003376, 120.5053782 32.0004164, 120.5036452 32.0004795, 120.5020919 32.0006404, 120.5003381 32.0007391, 120.4998658 32.0007974, 120.4990843 32.0009049, 120.4986313 32.0009672, 120.4964516 32.0012875, 120.4949325 32.0015169, 120.4936944 32.0016757, 120.4924184 32.0018591, 120.4901517 32.0021690, 120.4898833 32.0022032, 120.4893896 32.0022177, 120.4889383 32.0022023, 120.4882809 32.0020668, 120.4877105 32.0018739, 120.4868772 32.0015439, 120.4866506 32.0014662, 120.4853752 32.0011676, 120.4847270 32.0010158, 120.4841281 32.0008514, 120.4832128 32.0005700, 120.4830948 32.0005279, 120.4798463 31.9993686, 120.4797583 31.9993372, 120.4782317 31.9987924, 120.4781379 31.9987581, 120.4764895 31.9981557, 120.4741072 31.9973015, 120.4736263 31.9970148, 120.4731305 31.9966325, 120.4725971 31.9960336, 120.4721012 31.9952754, 120.4719059 31.9947911)"
1159,1986,1723,1724,0.0106,3,80,"LINESTRING (120.5186905 32.0000967, 120.5188019 32.0000853)"
1160,1989,923,944,0.04474,4,100,"LINESTRING (120.5458692 31.8850392, 120.5454052 31.8851180)"
1161,1990,944,1726,1.17886,4,100,"LINESTRING (120.5454052 31.8851180, 120.5443317 31.8853003, 120.5378218 31.8860865, 120.5376355 31.8861178, 120.5357673 31.8863866, 120.5331119 31.8868543)"
1162,1991,1726,1041,0.01461,4,100,"LINESTRING (120.5331119 31.8868543, 120.5329635 31.8868910)"
1163,1992,1041,1727,1.20203,4,100,"LINESTRING (120.5329635 31.8868910, 120.5305392 31.8875753, 120.5291442 31.8879866, 120.5289620 31.8880403, 120.5269518 31.8886471, 120.5209813 31.8905071)"
1164,1993,1727,1728,0.01176,4,100,"LINESTRING (120.5209813 31.8905071, 120.5208626 31.8905388)"
1165,1994,1728,911,0.58671,4,100,"LINESTRING (120.5208626 31.8905388, 120.5150397 31.8923658)"
1166,1995,911,910,0.14214,4,100,"LINESTRING (120.5150397 31.8923658, 120.5136289 31.8928081)"
1167,1999,1733,1572,0.9522,2,60,"LINESTRING (120.6013326 31.9402634, 120.6004618 31.9404558, 120.5992943 31.9408220, 120.5983205 31.9412060, 120.5978309 31.9414389, 120.5971100 31.9418361, 120.5962874 31.9423361, 120.5954045 31.9428541, 120.5946029 31.9432494, 120.5940572 31.9434920, 120.5923864 31.9440987)"
1168,2000,1572,1583,0.01731,2,60,"LINESTRING (120.5923864 31.9440987, 120.5922116 31.9441453)"
1169,2001,1583,1734,0.69366,2,60,"LINESTRING (120.5922116 31.9441453, 120.5915382 31.9443160, 120.5901523 31.9445929, 120.5891257 31.9448472, 120.5883652 31.9450951, 120.5875580 31.9454261, 120.5866867 31.9458575, 120.5854747 31.9464997)"
1170,2002,1734,1549,0.01666,2,60,"LINESTRING (120.5854747 31.9464997, 120.5853481 31.9466043)"
1171,2003,1735,1736,0.25816,3,100,"LINESTRING (120.6629059 31.8450519, 120.6630195 31.8452748, 120.6631711 31.8455001, 120.6635442 31.8457502, 120.6641476 31.8461191, 120.6647801 31.8463940, 120.6649783 31.8464608)"
1172,2004,1737,1700,0.15892,3,100,"LINESTRING (120.6621665 31.8469380, 120.6621636 31.8467647, 120.6622423 31.8464032, 120.6623531 31.8460442, 120.6624084 31.8457124, 120.6623808 31.8455275)"
1173,2005,1702,1706,0.15344,3,100,"LINESTRING (120.6641685 31.8487232, 120.6641668 31.8489847, 120.6641031 31.8491832, 120.6639544 31.8495259, 120.6638659 31.8497980, 120.6638429 31.8499002, 120.6638075 31.8500625)"
1174,2006,1708,1703,0.33658,3,100,"LINESTRING (120.6636101 31.8517963, 120.6635001 31.8515924, 120.6633526 31.8512427, 120.6631903 31.8507540, 120.6631447 31.8503450, 120.6631259 31.8501035, 120.6630347 31.8498757, 120.6628456 31.8496866, 120.6624514 31.8494564, 120.6622073 31.8493881, 120.6620675 31.8492765)"
1175,2007,1738,1627,0.10781,2,60,"LINESTRING (120.7040387 31.7836931, 120.7039309 31.7839758, 120.7043920 31.7840665, 120.7045674 31.7840986, 120.7047030 31.7841208)"
1176,2008,1627,1738,0.10781,2,60,"LINESTRING (120.7047030 31.7841208, 120.7045674 31.7840986, 120.7043920 31.7840665, 120.7039309 31.7839758, 120.7040387 31.7836931)"
1177,2012,665,1741,0.01046,2,80,"LINESTRING (120.5627221 31.8102745, 120.5626172 31.8103042)"
1178,2013,1741,1742,0.76889,2,80,"LINESTRING (120.5626172 31.8103042, 120.5621560 31.8104638, 120.5617427 31.8105888, 120.5603020 31.8110856, 120.5597334 31.8112788, 120.5589228 31.8115005, 120.5581832 31.8116546, 120.5578509 31.8117026, 120.5576816 31.8117114, 120.5574684 31.8117114, 120.5572447 31.8117008, 120.5567097 31.8116635, 120.5563376 31.8116084, 120.5557796 31.8115143, 120.5550558 31.8113776, 120.5548214 31.8113297)"
1179,2021,1737,1736,0.3183,3,100,"LINESTRING (120.6621665 31.8469380, 120.6621966 31.8468073, 120.6622476 31.8466467, 120.6623509 31.8464872, 120.6625158 31.8463346, 120.6626660 31.8462605, 120.6629396 31.8461660, 120.6630697 31.8461443, 120.6631703 31.8461352, 120.6633245 31.8461398, 120.6634841 31.8461614, 120.6640164 31.8462727, 120.6645557 31.8464138, 120.6649783 31.8464608)"
1180,2022,1736,452,0.2473,3,100,"LINESTRING (120.6649783 31.8464608, 120.6662142 31.8464905, 120.6675628 31.8462514)"
1181,2024,860,863,0.07922,4,100,"LINESTRING (120.5771445 31.8758713, 120.5779461 31.8756640)"
1182,2025,855,853,0.10614,4,100,"LINESTRING (120.5780614 31.8757010, 120.5770030 31.8760192)"
1183,2027,1748,1749,0.10473,4,100,"LINESTRING (120.5669997 31.8785993, 120.5688612 31.8780948)"
1184,2028,1749,861,0.30161,4,100,"LINESTRING (120.5688612 31.8780948, 120.5715132 31.8773629, 120.5749133 31.8764246)"
1185,2029,861,860,0.21976,4,100,"LINESTRING (120.5749133 31.8764246, 120.5771445 31.8758713)"
1186,2030,853,857,0.19938,4,100,"LINESTRING (120.5770030 31.8760192, 120.5749881 31.8765478)"
1187,2031,857,879,0.72078,4,100,"LINESTRING (120.5749881 31.8765478, 120.5727546 31.8772085, 120.5723015 31.8773425, 120.5716869 31.8775244, 120.5715101 31.8775766, 120.5709661 31.8777376, 120.5704816 31.8778809, 120.5692983 31.8782131, 120.5692140 31.8782373, 120.5685712 31.8784216, 120.5677812 31.8786612)"
1188,2032,879,878,0.09816,4,100,"LINESTRING (120.5677812 31.8786612, 120.5668056 31.8789634)"
1189,2033,1750,1751,0.03283,2,60,"LINESTRING (120.6054625 31.7697529, 120.6057994 31.7696829)"
1190,2034,1751,1752,0.24502,2,60,"LINESTRING (120.6057994 31.7696829, 120.6058460 31.7696810, 120.6083843 31.7695824)"
1191,2039,1755,1756,0.16398,2,120,"LINESTRING (120.5154991 31.8132773, 120.5165182 31.8131270, 120.5172070 31.8130288)"
1192,2040,1756,1754,0.88874,2,120,"LINESTRING (120.5172070 31.8130288, 120.5183015 31.8128656, 120.5184294 31.8128419, 120.5185146 31.8128261, 120.5197108 31.8126040, 120.5218378 31.8120494, 120.5252657 31.8110324, 120.5261901 31.8107447)"
